"Source","U.S. Bureau of Labor Statistics, Quarterly Census of Employment and Wages"
"Period","First Quarter(p)"
"Industry","Total, all industries"
"Area Name","Year","Quarter","No Of Establishments","Employment","One-Year Employment Gain/Loss (Percent)","Average Weekly Wages","On-Year Weekly Wages Gain/Loss (Percent)","Industry","FIPS","USPS"
Knox County,"2021","First Quarter(p)","933","16838","-2.3","786","-0.8","Total, all industries","18083","IN"
Kosciusko County,"2021","First Quarter(p)","1986","36750","-3.7","1089","-2.2","Total, all industries","18085","IN"
Lagrange County,"2021","First Quarter(p)","940","14092","3.1","938","13.8","Total, all industries","18087","IN"
Lake County,"2021","First Quarter(p)","10624","176376","-4.3","977","2.8","Total, all industries","18089","IN"
LaPorte County,"2021","First Quarter(p)","2291","37632","-5.0","837","3.3","Total, all industries","18091","IN"
Lawrence County,"2021","First Quarter(p)","870","13322","-2.8","828","-2.8","Total, all industries","18093","IN"
Madison County,"2021","First Quarter(p)","2260","38605","-2.7","785","0.9","Total, all industries","18095","IN"
Marion County,"2021","First Quarter(p)","25440","574913","-3.3","1326","3.9","Total, all industries","18097","IN"
Marshall County,"2021","First Quarter(p)","1062","17786","-1.9","787","3.1","Total, all industries","18099","IN"
Martin County,"2021","First Quarter(p)","263","7958","0.9","1413","7.9","Total, all industries","18101","IN"
Miami County,"2021","First Quarter(p)","609","8673","-1.5","772","2.3","Total, all industries","18103","IN"
Monroe County,"2021","First Quarter(p)","3148","62894","-3.0","1029","6.2","Total, all industries","18105","IN"
Montgomery County,"2021","First Quarter(p)","852","14465","-3.6","867","-1.8","Total, all industries","18107","IN"
Morgan County,"2021","First Quarter(p)","1282","15217","-1.0","778","1.4","Total, all industries","18109","IN"
Newton County,"2021","First Quarter(p)","280","3195","-2.1","792","7.2","Total, all industries","18111","IN"
Noble County,"2021","First Quarter(p)","904","17053","-5.6","805","1.1","Total, all industries","18113","IN"
Ohio County,"2021","First Quarter(p)","93","1036","-14.3","631","5.0","Total, all industries","18115","IN"
Orange County,"2021","First Quarter(p)","378","7070","-9.8","692","5.8","Total, all industries","18117","IN"
Owen County,"2021","First Quarter(p)","310","5009","-2.3","928","8.5","Total, all industries","18119","IN"
Parke County,"2021","First Quarter(p)","309","3062","2.5","671","5.0","Total, all industries","18121","IN"
Perry County,"2021","First Quarter(p)","373","6191","-5.4","809","6.0","Total, all industries","18123","IN"
Pike County,"2021","First Quarter(p)","198","2535","-5.5","991","3.2","Total, all industries","18125","IN"
Porter County,"2021","First Quarter(p)","3853","57159","-5.3","918","4.9","Total, all industries","18127","IN"
Posey County,"2021","First Quarter(p)","536","8425","-3.8","1181","-1.7","Total, all industries","18129","IN"
Pulaski County,"2021","First Quarter(p)","368","4610","-4.9","795","-12.3","Total, all industries","18131","IN"
Putnam County,"2021","First Quarter(p)","732","12444","-6.7","757","4.6","Total, all industries","18133","IN"
Randolph County,"2021","First Quarter(p)","511","6599","2.2","800","6.4","Total, all industries","18135","IN"
Ripley County,"2021","First Quarter(p)","737","11853","-4.0","863","3.4","Total, all industries","18137","IN"
Rush County,"2021","First Quarter(p)","432","4675","-2.8","759","-0.4","Total, all industries","18139","IN"
St. Joseph County,"2021","First Quarter(p)","5948","114443","-5.3","947","4.9","Total, all industries","18141","IN"
Scott County,"2021","First Quarter(p)","410","7851","-3.9","895","15.6","Total, all industries","18143","IN"
Shelby County,"2021","First Quarter(p)","964","16813","-7.2","872","1.8","Total, all industries","18145","IN"
Spencer County,"2021","First Quarter(p)","479","6076","-1.7","889","-2.3","Total, all industries","18147","IN"
Starke County,"2021","First Quarter(p)","316","3995","-2.3","625","-1.7","Total, all industries","18149","IN"
Steuben County,"2021","First Quarter(p)","990","15265","-3.7","778","7.2","Total, all industries","18151","IN"
Sullivan County,"2021","First Quarter(p)","366","5412","-2.3","909","8.3","Total, all industries","18153","IN"
Switzerland County,"2021","First Quarter(p)","152","1706","-15.2","641","-2.1","Total, all industries","18155","IN"
Tippecanoe County,"2021","First Quarter(p)","3689","82912","-2.8","956","-2.2","Total, all industries","18157","IN"
Tipton County,"2021","First Quarter(p)","332","5276","-0.5","921","-1.9","Total, all industries","18159","IN"
Union County,"2021","First Quarter(p)","147","1247","-1.7","615","1.0","Total, all industries","18161","IN"
Vanderburgh County,"2021","First Quarter(p)","4843","103059","-3.2","938","2.5","Total, all industries","18163","IN"
Vermillion County,"2021","First Quarter(p)","306","4110","-3.1","1164","12.6","Total, all industries","18165","IN"
Vigo County,"2021","First Quarter(p)","2383","44868","-4.0","865","2.5","Total, all industries","18167","IN"
Wabash County,"2021","First Quarter(p)","752","11620","-3.0","797","2.7","Total, all industries","18169","IN"
Warren County,"2021","First Quarter(p)","145","1797","-4.2","860","1.7","Total, all industries","18171","IN"
Warrick County,"2021","First Quarter(p)","1234","16195","-2.1","944","-1.3","Total, all industries","18173","IN"
Washington County,"2021","First Quarter(p)","468","5756","-4.0","711","2.6","Total, all industries","18175","IN"
Wayne County,"2021","First Quarter(p)","1429","28543","-4.3","789","0.9","Total, all industries","18177","IN"
Wells County,"2021","First Quarter(p)","656","10495","-0.6","777","0.8","Total, all industries","18179","IN"
White County,"2021","First Quarter(p)","662","8883","-3.1","824","7.6","Total, all industries","18181","IN"
Whitley County,"2021","First Quarter(p)","726","12859","-2.8","942","9.3","Total, all industries","18183","IN"
 
